Tstamp,station_ID,pm25,pm10,h,t
2024-01-06 10:56:06,A230383,144,56,48,29.4
2024-01-06 10:55:30,A230626,136,56,59,26.6
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-06 10:56:14,A231934,201,106,68,28.8
2024-01-06 10:56:20,A364435,137,54,56,26.6
2024-01-06 10:55:59,A358570,158,62,63,25
2024-01-06 10:56:32,A06487,153,59,71,27.2
2024-01-06 11:55:20,A230398,104,39,52,28.3
2024-01-06 11:56:07,A230383,153,59,42,31.6
2024-01-06 11:55:31,A230626,142,57,54,27.7
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-06 11:56:15,A231934,189,95,64,28.8
2024-01-06 11:56:08,A364435,162,65,51,27.7
2024-01-06 11:56:00,A358570,170,73,58,26.1
2024-01-06 11:56:33,A06487,192,95,67,27.7
2024-01-06 12:55:21,A230398,3,1,49,28.8
2024-01-06 12:56:08,A230383,134,53,37,33.3
2024-01-06 12:55:32,A230626,124,52,49,28.8
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-06 12:56:15,A231934,172,77,57,31.1
2024-01-06 12:56:10,A364435,176,80,51,28.3
2024-01-06 12:56:01,A358570,173,76,56,26.6
2024-01-06 12:54:34,A06487,173,75,63,28.3
2024-01-06 13:57:23,A230398,4,1,45,30.5
2024-01-06 13:58:10,A230383,129,52,32,36.59
2024-01-06 13:57:33,A230626,115,49,48,29.4
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-06 13:58:16,A231934,173,77,59,30.5
2024-01-06 13:56:10,A364435,168,71,47,28.8
2024-01-06 13:58:02,A358570,167,69,54,27.2
2024-01-06 13:58:35,A06487,172,75,61,28.8
2024-01-06 14:55:24,A230398,8,2,46,29.4
2024-01-06 14:56:10,A230383,125,51,31,36.59
2024-01-06 14:55:34,A230626,127,54,50,28.8
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-06 14:56:17,A231934,163,66,58,30
2024-01-06 14:56:11,A364435,167,70,49,28.3
2024-01-06 14:56:03,A358570,158,62,55,26.6
2024-01-06 14:56:36,A06487,156,60,60,28.8
2024-01-06 15:55:25,A230398,3,1,47,28.3
2024-01-06 15:56:14,A230383,122,50,41,31.1
2024-01-06 15:55:35,A230626,121,51,50,28.8
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-06 15:56:18,A231934,155,60,58,30
2024-01-06 15:56:13,A364435,144,55,48,28.8
2024-01-06 15:56:04,A358570,152,58,55,26.6
2024-01-06 15:56:37,A06487,136,53,58,28.8
2024-01-06 16:55:27,A230398,12,3,50,28.3
2024-01-06 16:56:13,A230383,150,57,47,28.8
2024-01-06 16:55:36,A230626,131,54,54,27.7
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-06 16:54:19,A231934,122,50,61,28.3
2024-01-06 16:54:14,A364435,141,55,51,28.3
2024-01-06 16:56:06,A358570,146,56,55,26.6
2024-01-06 16:56:38,A06487,131,52,58,28.8
2024-01-06 17:55:28,A230398,3,1,54,27.7
2024-01-06 17:56:17,A230383,158,62,53,27.7
2024-01-06 17:53:37,A230626,144,58,58,26.6
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-06 17:54:21,A231934,133,53,72,27.2
2024-01-06 17:56:15,A364435,154,59,55,27.2
2024-01-06 17:56:07,A358570,145,56,56,26.6
2024-01-06 17:56:39,A06487,152,57,63,27.7
2024-01-06 18:55:29,A230398,14,3,56,27.2
2024-01-06 18:56:21,A230383,158,62,56,26.6
2024-01-06 18:55:38,A230626,151,60,61,26.1
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-06 18:56:22,A231934,150,57,74,26.6
2024-01-06 18:56:16,A364435,153,58,57,26.6
2024-01-06 18:56:08,A358570,143,55,56,26.6
2024-01-06 18:56:40,A06487,145,55,66,27.7
2024-01-06 19:55:30,A230398,8,2,58,26.6
2024-01-06 19:54:25,A230383,153,59,58,26.1
2024-01-06 19:55:39,A230626,154,61,64,25.5
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-06 19:54:23,A231934,141,55,77,26.6
2024-01-06 19:54:18,A364435,152,57,59,25
2024-01-06 19:56:09,A358570,148,56,58,26.1
2024-01-06 19:54:41,A06487,150,56,68,26.6
2024-01-06 20:55:31,A230398,131,49,62,25.5
2024-01-06 20:54:26,A230383,161,64,62,25.5
2024-01-06 20:55:40,A230626,149,59,67,25
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-06 20:54:24,A231934,151,57,86,25.5
2024-01-06 20:54:22,A364435,155,59,61,25.5
2024-01-06 20:56:10,A358570,151,57,60,25.5
2024-01-06 20:54:42,A06487,151,57,71,26.6
2024-01-06 21:55:32,A230398,98,39,63,25.5
2024-01-06 21:56:26,A230383,164,68,63,25
2024-01-06 21:55:45,A230626,151,60,69,24.4
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-06 21:56:25,A231934,138,55,88,25.5
2024-01-06 21:56:32,A364435,137,53,61,25.5
2024-01-06 21:56:11,A358570,132,53,61,25.5
2024-01-06 21:54:43,A06487,166,68,73,26.1
2024-01-06 22:55:34,A230398,13,3,64,25.5
2024-01-06 22:56:28,A230383,166,70,64,25
2024-01-06 22:55:47,A230626,143,58,69,24.4
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-06 22:56:26,A231934,140,55,86,25.5
2024-01-06 22:56:33,A364435,151,56,63,25
2024-01-06 22:56:12,A358570,138,54,61,25
2024-01-06 22:56:44,A06487,146,56,74,25.5
2024-01-06 23:55:35,A230398,24,6,63,25.5
2024-01-06 23:56:29,A230383,156,61,64,24.4
2024-01-06 23:55:47,A230626,150,59,70,24.4
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-06 23:56:27,A231934,139,55,84,25.5
2024-01-06 23:56:34,A364435,150,56,63,25
2024-01-06 23:56:13,A358570,136,53,61,25
2024-01-06 23:56:45,A06487,143,55,74,26.1
2024-01-07 00:55:36,A230398,5,1,61,25.5
2024-01-07 00:56:30,A230383,143,56,63,24.4
2024-01-07 00:55:48,A230626,137,56,68,24.4
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-07 00:56:28,A231934,116,47,83,25
2024-01-07 00:56:36,A364435,152,57,62,24.4
2024-01-07 00:56:14,A358570,138,54,62,25
2024-01-07 00:56:46,A06487,143,55,73,25
2024-01-07 01:55:37,A230398,5,1,61,25.5
2024-01-07 01:56:31,A230383,139,55,63,24.4
2024-01-07 01:55:49,A230626,122,52,69,24.4
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-07 01:56:29,A231934,113,45,84,25
2024-01-07 01:54:37,A364435,126,51,62,25
2024-01-07 01:56:15,A358570,127,51,61,25
2024-01-07 01:54:50,A06487,130,52,73,25.5
2024-01-07 02:57:38,A230398,6,1,62,25
2024-01-07 02:56:32,A230383,144,57,65,23.8
2024-01-07 02:55:50,A230626,118,51,70,23.8
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-07 02:56:30,A231934,112,46,86,24.4
2024-01-07 02:54:38,A364435,124,51,63,23.3
2024-01-07 02:54:16,A358570,122,49,62,25
2024-01-07 02:54:48,A06487,129,52,74,25.5
2024-01-07 03:57:40,A230398,8,2,64,25
2024-01-07 03:56:33,A230383,129,53,67,23.3
2024-01-07 03:57:51,A230626,130,55,70,23.8
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-07 03:54:31,A231934,123,51,88,23.8
2024-01-07 03:54:39,A364435,133,53,64,24.4
2024-01-07 03:54:17,A358570,141,55,63,25
2024-01-07 03:56:49,A06487,137,54,76,25.5
2024-01-07 04:55:41,A230398,8,2,64,25
2024-01-07 04:54:34,A230383,145,57,66,23.8
2024-01-07 04:53:52,A230626,121,52,70,23.8
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-07 04:54:32,A231934,127,52,87,25
2024-01-07 04:54:40,A364435,129,52,63,24.4
2024-01-07 04:54:18,A358570,127,51,62,25
2024-01-07 04:54:50,A06487,131,52,75,25.5
2024-01-07 05:53:42,A230398,2,0,63,25
2024-01-07 05:54:35,A230383,139,55,66,24.4
2024-01-07 05:53:53,A230626,131,55,70,23.8
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-07 05:54:33,A231934,131,53,85,25.5
2024-01-07 05:54:41,A364435,144,55,63,24.4
2024-01-07 05:54:19,A358570,134,53,63,22.7
2024-01-07 05:54:51,A06487,151,57,76,25.5
2024-01-07 06:57:43,A230398,24,5,63,25
2024-01-07 06:56:36,A230383,152,59,63,24.4
2024-01-07 06:55:54,A230626,134,56,68,24.4
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-07 06:56:34,A231934,138,55,87,25.5
2024-01-07 06:56:43,A364435,166,68,64,24.4
2024-01-07 06:56:20,A358570,168,70,64,24.4
2024-01-07 06:56:52,A06487,173,75,77,25.5
2024-01-07 07:57:44,A230398,3,1,63,25.5
2024-01-07 07:56:37,A230383,157,61,61,25.5
2024-01-07 07:57:55,A230626,144,58,67,25
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-07 07:56:36,A231934,142,56,84,26.1
2024-01-07 07:54:43,A364435,169,72,64,25
2024-01-07 07:54:21,A358570,163,65,64,24.4
2024-01-07 07:56:54,A06487,192,94,77,25.5
2024-01-07 08:55:46,A230398,16,5,57,26.6
2024-01-07 08:56:38,A230383,137,54,53,27.7
2024-01-07 08:55:56,A230626,133,55,63,25.5
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-07 08:56:37,A231934,122,50,62,30
2024-01-07 08:56:44,A364435,127,52,58,26.1
2024-01-07 08:56:22,A358570,135,53,60,25.5
2024-01-07 08:56:55,A06487,131,52,65,27.7
2024-01-07 09:55:47,A230398,7,2,50,28.3
2024-01-07 09:54:39,A230383,133,53,43,31.1
2024-01-07 09:55:58,A230626,114,49,55,26.6
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-07 09:54:38,A231934,106,42,56,30.5
2024-01-07 09:54:45,A364435,118,47,53,26.6
2024-01-07 09:54:23,A358570,111,44,55,26.1
2024-01-07 09:52:56,A06487,117,47,60,27.7
2024-01-07 10:55:48,A230398,13,3,52,27.2
2024-01-07 10:54:40,A230383,140,54,44,29.4
2024-01-07 10:55:59,A230626,114,49,51,27.7
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-07 10:54:39,A231934,106,42,60,27.7
2024-01-07 10:54:49,A364435,130,52,50,27.7
2024-01-07 10:56:24,A358570,131,52,53,26.6
2024-01-07 10:54:57,A06487,127,51,57,28.8
2024-01-07 11:55:49,A230398,9,2,51,27.2
2024-01-07 11:56:41,A230383,154,58,45,30
2024-01-07 11:56:00,A230626,118,51,50,28.3
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-07 11:56:40,A231934,118,48,62,27.2
2024-01-07 11:54:47,A364435,127,51,49,27.7
2024-01-07 11:56:26,A358570,124,50,53,26.6
2024-01-07 11:54:58,A06487,123,49,59,28.3
2024-01-07 12:55:50,A230398,19,4,51,27.7
2024-01-07 12:56:42,A230383,153,59,44,29.4
2024-01-07 12:56:01,A230626,125,53,49,28.8
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-07 12:56:41,A231934,118,48,61,27.7
2024-01-07 12:56:48,A364435,137,54,48,28.8
2024-01-07 12:56:27,A358570,127,51,51,27.2
2024-01-07 12:54:59,A06487,129,51,57,28.8
2024-01-07 13:55:51,A230398,19,5,52,27.7
2024-01-07 13:54:43,A230383,151,58,44,30.5
2024-01-07 13:56:02,A230626,128,53,51,28.3
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-07 13:56:42,A231934,133,53,61,28.8
2024-01-07 13:56:49,A364435,146,55,48,28.3
2024-01-07 13:56:30,A358570,139,54,53,27.2
2024-01-07 13:57:00,A06487,138,54,58,28.8
2024-01-07 14:55:53,A230398,7,1,51,27.7
2024-01-07 14:56:44,A230383,132,52,44,29.4
2024-01-07 14:56:03,A230626,105,44,49,28.3
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-07 14:56:43,A231934,120,48,61,28.8
2024-01-07 14:56:50,A364435,114,45,48,28.8
2024-01-07 14:56:28,A358570,113,44,51,27.2
2024-01-07 14:57:01,A06487,112,44,57,28.8
2024-01-07 15:55:54,A230398,0,0,51,27.7
2024-01-07 15:56:45,A230383,158,63,47,28.8
2024-01-07 15:56:04,A230626,106,45,51,27.7
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-07 15:56:44,A231934,116,47,64,27.7
2024-01-07 15:56:52,A364435,117,47,50,27.7
2024-01-07 15:56:30,A358570,114,45,52,27.2
2024-01-07 15:57:02,A06487,129,52,57,28.8
2024-01-07 16:53:55,A230398,21,5,52,27.2
2024-01-07 16:54:46,A230383,136,54,48,28.3
2024-01-07 16:54:05,A230626,118,51,53,27.2
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-07 16:54:45,A231934,111,44,66,27.2
2024-01-07 16:54:52,A364435,120,48,51,27.2
2024-01-07 16:54:30,A358570,121,49,53,26.6
2024-01-07 16:57:04,A06487,125,50,59,28.3
2024-01-07 17:55:56,A230398,86,34,57,26.6
2024-01-07 17:56:47,A230383,155,60,56,25.5
2024-01-07 17:56:06,A230626,142,57,60,26.1
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-07 17:56:46,A231934,137,55,76,26.1
2024-01-07 17:56:54,A364435,146,55,56,26.6
2024-01-07 17:56:34,A358570,139,54,55,26.1
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-07 18:55:57,A230398,112,42,60,26.1
2024-01-07 18:56:50,A230383,155,60,61,25
2024-01-07 18:56:07,A230626,130,54,65,25
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-07 18:56:47,A231934,150,58,83,25.5
2024-01-07 18:56:55,A364435,151,56,59,25.5
2024-01-07 18:56:33,A358570,145,55,58,26.1
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-07 19:57:59,A230398,90,35,63,25.5
2024-01-07 19:56:51,A230383,157,62,63,25
2024-01-07 19:58:10,A230626,135,55,67,24.4
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-07 19:56:48,A231934,142,55,86,25.5
2024-01-07 19:56:56,A364435,150,56,61,25.5
2024-01-07 19:56:34,A358570,141,55,59,26.1
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-07 20:58:00,A230398,95,38,64,25
2024-01-07 20:56:53,A230383,149,57,64,25
2024-01-07 20:58:12,A230626,129,54,68,24.4
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-07 20:56:49,A231934,134,54,87,25
2024-01-07 20:54:57,A364435,131,53,61,25
2024-01-07 20:54:35,A358570,125,51,59,25.5
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-07 21:56:01,A230398,89,35,65,25
2024-01-07 21:54:54,A230383,154,60,64,25
2024-01-07 21:56:13,A230626,132,54,67,25
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-07 21:52:50,A231934,136,54,89,25
2024-01-07 21:55:07,A364435,131,53,62,25
2024-01-07 21:52:35,A358570,129,52,60,25.5
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-07 22:56:02,A230398,11,3,65,25
2024-01-07 22:54:55,A230383,157,62,64,25
2024-01-07 22:56:14,A230626,144,59,67,25
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-07 22:54:51,A231934,143,56,90,25
2024-01-07 22:55:03,A364435,139,54,62,25
2024-01-07 22:54:37,A358570,132,52,60,25.5
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-07 23:56:03,A230398,8,2,66,25
2024-01-07 23:54:56,A230383,161,65,65,24.4
2024-01-07 23:54:15,A230626,153,61,69,24.4
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-07 23:54:52,A231934,144,56,91,25
2024-01-07 23:55:01,A364435,146,55,62,25
2024-01-07 23:54:37,A358570,134,53,61,25
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-08 00:56:04,A230398,9,2,66,25
2024-01-08 00:54:57,A230383,158,62,65,24.4
2024-01-08 00:56:17,A230626,144,58,70,24.4
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-08 00:54:53,A231934,145,56,91,25
2024-01-08 00:55:02,A364435,156,60,63,25
2024-01-08 00:54:38,A358570,145,55,62,25
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-08 01:56:05,A230398,17,5,67,24.4
2024-01-08 01:54:58,A230383,154,60,67,24.4
2024-01-08 01:56:18,A230626,137,57,71,23.8
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-08 01:54:54,A231934,145,56,92,25
2024-01-08 01:55:03,A364435,151,57,64,24.4
2024-01-08 01:56:40,A358570,143,55,62,25
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-08 02:56:06,A230398,1,0,67,25
2024-01-08 02:54:59,A230383,156,61,67,24.4
2024-01-08 02:56:19,A230626,137,56,71,23.8
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-08 02:56:55,A231934,145,56,93,25
2024-01-08 02:53:04,A364435,147,55,64,24.4
2024-01-08 02:56:41,A358570,135,53,63,25
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-08 03:56:08,A230398,9,2,68,24.4
2024-01-08 03:56:59,A230383,157,62,67,24.4
2024-01-08 03:56:20,A230626,139,57,72,23.8
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-08 03:56:56,A231934,133,53,92,25
2024-01-08 03:57:05,A364435,153,57,64,24.4
2024-01-08 03:56:42,A358570,146,55,63,25
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-08 04:56:09,A230398,15,4,68,24.4
2024-01-08 04:57:00,A230383,157,62,68,23.8
2024-01-08 04:56:21,A230626,140,57,73,23.8
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-08 04:56:58,A231934,138,55,93,25
2024-01-08 04:57:15,A364435,157,60,65,24.4
2024-01-08 04:56:43,A358570,152,58,64,25
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-08 05:56:10,A230398,8,2,68,24.4
2024-01-08 05:57:01,A230383,160,64,68,24.4
2024-01-08 05:56:22,A230626,142,58,73,23.8
2024-01-05 12:07:09,A230443,154,61,60,25
2024-01-08 05:56:59,A231934,148,57,95,25
2024-01-08 05:57:18,A364435,153,57,64,24.4
2024-01-08 05:56:44,A358570,147,56,64,25
2024-01-07 17:35:05,A06487,138,54,60,28.3
2024-01-08 06:56:12,A230398,12,3,67,25
